Date,Open,High,Low,Close,Volume
19-Feb-15,3.89,3.91,3.85,3.87,17472639
18-Feb-15,3.88,3.91,3.86,3.90,16293688
17-Feb-15,3.82,3.90,3.81,3.89,26989377
13-Feb-15,3.92,3.93,3.83,3.83,33833435
12-Feb-15,3.83,3.90,3.82,3.90,31960398
11-Feb-15,3.76,3.82,3.75,3.81,46053506
10-Feb-15,3.71,3.77,3.70,3.75,33012109
9-Feb-15,3.70,3.73,3.67,3.71,35851278
6-Feb-15,3.70,3.77,3.67,3.72,61824181
5-Feb-15,3.65,3.70,3.61,3.69,60610087
4-Feb-15,3.63,3.65,3.59,3.61,28746567
3-Feb-15,3.62,3.66,3.59,3.64,40255874
2-Feb-15,3.56,3.61,3.51,3.61,35689738
30-Jan-15,3.57,3.60,3.53,3.55,42183615
29-Jan-15,3.57,3.59,3.52,3.59,30465826
28-Jan-15,3.64,3.66,3.55,3.56,34530959
27-Jan-15,3.62,3.66,3.61,3.64,27134255
26-Jan-15,3.57,3.66,3.56,3.66,37043640
23-Jan-15,3.61,3.63,3.57,3.57,28122514
22-Jan-15,3.58,3.61,3.52,3.61,31893764
21-Jan-15,3.48,3.57,3.47,3.57,37770153
20-Jan-15,3.53,3.55,3.48,3.49,26747945
16-Jan-15,3.52,3.55,3.49,3.53,26852528
15-Jan-15,3.52,3.53,3.48,3.52,25528248
14-Jan-15,3.50,3.58,3.49,3.51,70836252
13-Jan-15,3.59,3.66,3.53,3.54,64246622
12-Jan-15,3.53,3.58,3.51,3.57,30444809
9-Jan-15,3.52,3.55,3.50,3.53,23059120
8-Jan-15,3.43,3.56,3.43,3.54,52162246
7-Jan-15,3.39,3.44,3.38,3.41,94961923
6-Jan-15,3.40,3.43,3.33,3.35,47990952
5-Jan-15,3.46,3.47,3.40,3.40,37900661
2-Jan-15,3.50,3.53,3.44,3.48,34426545
31-Dec-14,3.50,3.54,3.48,3.50,24891072
30-Dec-14,3.50,3.52,3.49,3.51,14435049
29-Dec-14,3.48,3.52,3.47,3.52,23154528
26-Dec-14,3.48,3.50,3.47,3.49,13629945
24-Dec-14,3.48,3.50,3.47,3.48,9489527
23-Dec-14,3.49,3.50,3.47,3.48,23258300
22-Dec-14,3.46,3.50,3.46,3.49,18151535
19-Dec-14,3.43,3.50,3.43,3.47,44355516
18-Dec-14,3.44,3.46,3.43,3.46,29245927
17-Dec-14,3.32,3.42,3.32,3.41,34904878
16-Dec-14,3.32,3.38,3.31,3.33,41049206
15-Dec-14,3.41,3.44,3.27,3.34,60832924
12-Dec-14,3.43,3.45,3.40,3.41,31526238
11-Dec-14,3.45,3.50,3.45,3.46,19377492
10-Dec-14,3.48,3.51,3.43,3.44,23815179
9-Dec-14,3.45,3.52,3.42,3.49,22440709
8-Dec-14,3.47,3.49,3.44,3.47,25452277
5-Dec-14,3.57,3.58,3.45,3.49,46908483
4-Dec-14,3.59,3.61,3.55,3.58,24108819
3-Dec-14,3.59,3.62,3.59,3.60,19663442
2-Dec-14,3.61,3.62,3.59,3.59,27151802
1-Dec-14,3.61,3.63,3.58,3.61,28366582
28-Nov-14,3.60,3.63,3.60,3.63,11901391
26-Nov-14,3.60,3.62,3.58,3.60,19829126
25-Nov-14,3.57,3.60,3.56,3.60,30636583
24-Nov-14,3.54,3.58,3.53,3.57,19663220
21-Nov-14,3.57,3.58,3.53,3.54,18787235
20-Nov-14,3.52,3.55,3.49,3.54,22046710
19-Nov-14,3.55,3.59,3.51,3.52,28955642
18-Nov-14,3.51,3.58,3.51,3.56,25132599
17-Nov-14,3.52,3.54,3.49,3.52,18566452
14-Nov-14,3.52,3.53,3.50,3.53,19269377
13-Nov-14,3.48,3.51,3.48,3.50,15186380
12-Nov-14,3.49,3.52,3.48,3.49,23324728
11-Nov-14,3.48,3.51,3.47,3.50,17020497
10-Nov-14,3.45,3.49,3.43,3.49,28796012
7-Nov-14,3.47,3.47,3.44,3.46,28155979
6-Nov-14,3.49,3.50,3.44,3.45,30343215
5-Nov-14,3.48,3.50,3.43,3.49,40178989
4-Nov-14,3.47,3.48,3.43,3.48,30468416
3-Nov-14,3.43,3.49,3.42,3.48,25804409
31-Oct-14,3.40,3.45,3.40,3.43,40230904
30-Oct-14,3.35,3.39,3.34,3.38,25947845
29-Oct-14,3.33,3.37,3.32,3.35,43980570
28-Oct-14,3.35,3.38,3.28,3.33,38363489
27-Oct-14,3.34,3.36,3.31,3.35,18389518
24-Oct-14,3.38,3.38,3.34,3.37,11873312
23-Oct-14,3.35,3.37,3.33,3.37,17592510
22-Oct-14,3.38,3.39,3.33,3.33,13275953
21-Oct-14,3.32,3.39,3.32,3.38,15778665
20-Oct-14,3.26,3.33,3.25,3.33,28324296
17-Oct-14,3.30,3.33,3.25,3.27,31576850
16-Oct-14,3.20,3.29,3.19,3.28,35258351
15-Oct-14,3.20,3.29,3.17,3.26,72844793
14-Oct-14,3.21,3.27,3.18,3.25,58646902
13-Oct-14,3.14,3.26,3.14,3.19,50618332
10-Oct-14,3.29,3.30,3.15,3.17,49089085
9-Oct-14,3.38,3.42,3.28,3.28,55022285
8-Oct-14,3.36,3.42,3.32,3.40,40298878
7-Oct-14,3.39,3.40,3.35,3.36,16468361
6-Oct-14,3.43,3.45,3.37,3.40,22379193
3-Oct-14,3.38,3.43,3.38,3.42,21252182
2-Oct-14,3.42,3.43,3.32,3.38,51566348
1-Oct-14,3.48,3.50,3.41,3.42,54769362
30-Sep-14,3.51,3.53,3.49,3.49,23367610
29-Sep-14,3.49,3.53,3.47,3.50,18514337
26-Sep-14,3.48,3.52,3.48,3.51,29307333
25-Sep-14,3.54,3.55,3.48,3.48,49483430
24-Sep-14,3.46,3.57,3.45,3.53,46119916
23-Sep-14,3.49,3.58,3.48,3.48,57696229
22-Sep-14,3.58,3.59,3.52,3.52,50281464
19-Sep-14,3.63,3.64,3.57,3.57,75679307
18-Sep-14,3.62,3.65,3.62,3.64,22476989
17-Sep-14,3.59,3.65,3.59,3.63,34069858
16-Sep-14,3.58,3.61,3.57,3.60,40450486
15-Sep-14,3.60,3.61,3.57,3.58,29103374
12-Sep-14,3.60,3.63,3.59,3.60,21844017
11-Sep-14,3.60,3.63,3.60,3.62,21068349
10-Sep-14,3.61,3.63,3.60,3.62,28923686
9-Sep-14,3.57,3.59,3.56,3.57,30579457
8-Sep-14,3.58,3.61,3.57,3.58,25469217
5-Sep-14,3.59,3.61,3.58,3.60,21274183
4-Sep-14,3.63,3.64,3.58,3.60,40524186
3-Sep-14,3.63,3.64,3.61,3.64,32303561
2-Sep-14,3.62,3.64,3.61,3.64,30775726
29-Aug-14,3.62,3.63,3.59,3.63,33785585
28-Aug-14,3.59,3.62,3.57,3.60,35080646
27-Aug-14,3.55,3.60,3.55,3.59,40094026
26-Aug-14,3.60,3.60,3.56,3.56,33952734
25-Aug-14,3.56,3.60,3.56,3.59,52782819
22-Aug-14,3.58,3.58,3.55,3.58,18751289
21-Aug-14,3.56,3.58,3.55,3.58,23739095
20-Aug-14,3.55,3.58,3.55,3.57,27101433
19-Aug-14,3.55,3.57,3.54,3.56,23263366
18-Aug-14,3.56,3.57,3.51,3.55,41890946
15-Aug-14,3.55,3.58,3.53,3.55,53874738
14-Aug-14,3.48,3.55,3.48,3.55,60259749
13-Aug-14,3.42,3.49,3.42,3.49,63545262
12-Aug-14,3.42,3.44,3.39,3.40,33683885
11-Aug-14,3.42,3.44,3.41,3.42,23591521
8-Aug-14,3.35,3.44,3.35,3.44,67694988
7-Aug-14,3.37,3.39,3.34,3.36,36162886
6-Aug-14,3.35,3.38,3.32,3.36,45948338
5-Aug-14,3.34,3.38,3.32,3.37,35890525
4-Aug-14,3.32,3.37,3.32,3.34,28865452
1-Aug-14,3.39,3.42,3.30,3.31,52410184
31-Jul-14,3.44,3.45,3.38,3.38,42030771
30-Jul-14,3.43,3.47,3.40,3.46,66853581
29-Jul-14,3.48,3.49,3.38,3.40,118612575
28-Jul-14,3.43,3.44,3.36,3.38,68907458
25-Jul-14,3.43,3.45,3.42,3.44,43974994
24-Jul-14,3.46,3.47,3.43,3.45,48590351
23-Jul-14,3.47,3.48,3.43,3.46,40438939
22-Jul-14,3.47,3.48,3.46,3.48,19981747
21-Jul-14,3.42,3.48,3.41,3.46,27288865
18-Jul-14,3.47,3.47,3.43,3.44,33554154
17-Jul-14,3.40,3.48,3.40,3.46,51437452
16-Jul-14,3.45,3.45,3.40,3.42,49355971
15-Jul-14,3.39,3.41,3.36,3.38,39344974
14-Jul-14,3.40,3.41,3.38,3.40,21941615
11-Jul-14,3.37,3.40,3.36,3.38,19040262
10-Jul-14,3.29,3.39,3.28,3.38,40123709
9-Jul-14,3.36,3.39,3.34,3.35,56447183
8-Jul-14,3.41,3.42,3.32,3.36,62872693
7-Jul-14,3.44,3.45,3.40,3.43,39732005
3-Jul-14,3.45,3.48,3.45,3.46,10088370
2-Jul-14,3.44,3.49,3.43,3.44,38700699
1-Jul-14,3.47,3.49,3.41,3.44,55288862
30-Jun-14,3.44,3.48,3.43,3.46,44466164
27-Jun-14,3.45,3.47,3.42,3.43,91869722
26-Jun-14,3.43,3.46,3.40,3.46,38216419
25-Jun-14,3.38,3.43,3.38,3.43,57104367
24-Jun-14,3.42,3.45,3.38,3.40,35837410
23-Jun-14,3.39,3.43,3.38,3.42,27239841
20-Jun-14,3.47,3.48,3.38,3.39,71628760
19-Jun-14,3.43,3.49,3.41,3.46,66149356
18-Jun-14,3.37,3.47,3.37,3.45,86221240
17-Jun-14,3.32,3.38,3.32,3.37,54493448
16-Jun-14,3.31,3.36,3.31,3.33,31989427
13-Jun-14,3.34,3.35,3.32,3.34,18847399
12-Jun-14,3.34,3.39,3.31,3.34,35211340
11-Jun-14,3.32,3.36,3.31,3.35,44218229
10-Jun-14,3.34,3.37,3.34,3.34,65699457
9-Jun-14,3.34,3.40,3.33,3.37,36872419
6-Jun-14,3.33,3.36,3.32,3.36,31756362
5-Jun-14,3.34,3.35,3.31,3.32,34320603
4-Jun-14,3.29,3.35,3.29,3.34,36713412
3-Jun-14,3.28,3.32,3.27,3.30,54400828
2-Jun-14,3.28,3.32,3.27,3.28,32267890
30-May-14,3.33,3.33,3.22,3.28,94041697
29-May-14,3.31,3.36,3.30,3.32,100362390
28-May-14,3.30,3.33,3.29,3.30,30339791
27-May-14,3.27,3.33,3.26,3.32,47394050
23-May-14,3.28,3.30,3.24,3.27,51233913
22-May-14,3.17,3.28,3.17,3.27,80819978
21-May-14,3.18,3.23,3.16,3.17,51141904
20-May-14,3.15,3.21,3.15,3.17,42835647
19-May-14,3.10,3.17,3.10,3.16,45629381
16-May-14,3.15,3.16,3.09,3.12,68014083
15-May-14,3.20,3.20,3.09,3.15,61971726
14-May-14,3.26,3.28,3.20,3.22,45149620
13-May-14,3.20,3.29,3.20,3.27,68940389
12-May-14,3.16,3.22,3.15,3.20,30458623
9-May-14,3.15,3.16,3.12,3.16,31161212
8-May-14,3.14,3.20,3.14,3.15,35684748
7-May-14,3.20,3.21,3.12,3.15,42985245
6-May-14,3.20,3.23,3.18,3.19,27073289
5-May-14,3.22,3.24,3.17,3.23,24404303
2-May-14,3.21,3.26,3.21,3.24,54285488
1-May-14,3.17,3.23,3.17,3.22,62724494
30-Apr-14,3.05,3.19,3.05,3.19,58855602
29-Apr-14,3.06,3.11,3.00,3.07,58395505
28-Apr-14,3.11,3.12,2.98,3.07,84285370
25-Apr-14,3.18,3.18,3.08,3.12,65156715
24-Apr-14,3.19,3.25,3.12,3.20,104338249
23-Apr-14,3.22,3.24,3.16,3.17,39358437
22-Apr-14,3.20,3.24,3.19,3.22,40950184
21-Apr-14,3.14,3.21,3.14,3.19,34076560
17-Apr-14,3.17,3.19,3.13,3.14,34473052
16-Apr-14,3.09,3.17,3.09,3.17,50215144
15-Apr-14,3.13,3.14,3.00,3.09,94756909
14-Apr-14,3.19,3.20,3.10,3.12,50196803
11-Apr-14,3.13,3.24,3.10,3.16,89953671
10-Apr-14,3.13,3.18,3.05,3.10,123069862
9-Apr-14,3.08,3.16,3.08,3.14,147610188
8-Apr-14,3.14,3.15,3.06,3.06,137591752
7-Apr-14,3.20,3.21,3.11,3.12,81414257
4-Apr-14,3.32,3.34,3.20,3.20,62757202
3-Apr-14,3.36,3.40,3.26,3.28,76572029
2-Apr-14,3.27,3.36,3.26,3.34,167444204
1-Apr-14,3.20,3.24,3.19,3.24,64986801
31-Mar-14,3.18,3.21,3.15,3.20,67069049
28-Mar-14,3.16,3.21,3.15,3.16,52809743
27-Mar-14,3.15,3.20,3.09,3.12,78456914
26-Mar-14,3.22,3.25,3.15,3.16,97461591
25-Mar-14,3.27,3.30,3.09,3.17,182433146
24-Mar-14,3.36,3.36,3.22,3.26,136028693
21-Mar-14,3.38,3.40,3.35,3.35,66247840
20-Mar-14,3.40,3.40,3.36,3.36,44941992
19-Mar-14,3.39,3.44,3.38,3.40,58991689
18-Mar-14,3.43,3.44,3.38,3.39,54984797
17-Mar-14,3.49,3.49,3.39,3.42,50084553
14-Mar-14,3.36,3.52,3.35,3.44,299951519
13-Mar-14,3.41,3.43,3.36,3.37,46920423
12-Mar-14,3.42,3.45,3.37,3.39,84607122
11-Mar-14,3.49,3.50,3.43,3.43,38939927
10-Mar-14,3.51,3.53,3.45,3.47,61500264
7-Mar-14,3.59,3.60,3.51,3.51,26507027
6-Mar-14,3.55,3.58,3.51,3.56,46999610
5-Mar-14,3.61,3.63,3.55,3.55,89109552
4-Mar-14,3.59,3.63,3.57,3.59,46893153
3-Mar-14,3.59,3.61,3.56,3.57,22847198
28-Feb-14,3.62,3.63,3.60,3.61,31910954
27-Feb-14,3.56,3.62,3.56,3.61,34272937
26-Feb-14,3.59,3.59,3.56,3.57,28312571
25-Feb-14,3.59,3.61,3.56,3.58,28859563
24-Feb-14,3.61,3.62,3.57,3.59,48444246
21-Feb-14,3.61,3.61,3.57,3.61,29329215
20-Feb-14,3.56,3.61,3.55,3.60,41247694
19-Feb-14,3.56,3.58,3.55,3.57,39366277
18-Feb-14,3.56,3.58,3.55,3.58,18765776
14-Feb-14,3.50,3.57,3.49,3.56,49336074
13-Feb-14,3.42,3.54,3.42,3.51,143311214
12-Feb-14,3.59,3.61,3.52,3.56,29288851
11-Feb-14,3.50,3.58,3.49,3.57,52063091
10-Feb-14,3.48,3.51,3.47,3.49,38511531
7-Feb-14,3.46,3.50,3.44,3.48,42550814
6-Feb-14,3.42,3.48,3.42,3.45,50755196
5-Feb-14,3.48,3.50,3.35,3.43,118952173
4-Feb-14,3.50,3.54,3.46,3.52,64729414
3-Feb-14,3.59,3.62,3.47,3.55,77706198
31-Jan-14,3.55,3.60,3.52,3.58,32788732
30-Jan-14,3.60,3.63,3.58,3.60,42530747
29-Jan-14,3.59,3.66,3.57,3.59,68283472
28-Jan-14,3.65,3.67,3.60,3.63,68255542
27-Jan-14,3.65,3.66,3.58,3.66,55039413
24-Jan-14,3.70,3.70,3.62,3.64,61041063
23-Jan-14,3.71,3.72,3.69,3.72,30719699
22-Jan-14,3.72,3.74,3.69,3.74,33363021
21-Jan-14,3.75,3.75,3.69,3.71,35997824
17-Jan-14,3.67,3.73,3.67,3.72,55532878
16-Jan-14,3.68,3.72,3.67,3.67,47697399
15-Jan-14,3.68,3.70,3.65,3.69,61301564
14-Jan-14,3.68,3.70,3.64,3.67,104954454
13-Jan-14,3.76,3.76,3.65,3.67,110887445
10-Jan-14,3.82,3.82,3.69,3.70,201711009
9-Jan-14,3.76,3.83,3.74,3.79,100536251
8-Jan-14,3.86,3.89,3.76,3.77,152164603
7-Jan-14,3.86,3.87,3.81,3.86,194589130
6-Jan-14,3.84,3.86,3.75,3.83,407439959
3-Jan-14,3.59,3.64,3.54,3.57,60384866
2-Jan-14,3.46,3.52,3.45,3.50,34770019
31-Dec-13,3.49,3.54,3.48,3.49,42003000
30-Dec-13,3.51,3.53,3.47,3.51,28132130
27-Dec-13,3.60,3.62,3.50,3.52,32881712
26-Dec-13,3.62,3.63,3.55,3.59,26067842
24-Dec-13,3.54,3.61,3.50,3.60,21548569
23-Dec-13,3.55,3.62,3.52,3.52,40934946
20-Dec-13,3.41,3.59,3.40,3.52,80781894
19-Dec-13,3.49,3.53,3.38,3.43,70556489
18-Dec-13,3.37,3.57,3.32,3.47,138193717
17-Dec-13,3.52,3.53,3.41,3.42,95914413
16-Dec-13,3.55,3.59,3.50,3.52,53672593
13-Dec-13,3.50,3.55,3.47,3.53,35196646
12-Dec-13,3.52,3.53,3.38,3.47,84474561
11-Dec-13,3.62,3.64,3.48,3.50,46719026
10-Dec-13,3.67,3.68,3.60,3.60,42794959
9-Dec-13,3.70,3.71,3.63,3.68,42344436
6-Dec-13,3.72,3.75,3.68,3.69,27929470
5-Dec-13,3.70,3.74,3.68,3.69,18818819
4-Dec-13,3.72,3.77,3.69,3.72,45881018
3-Dec-13,3.77,3.82,3.71,3.74,41950606
2-Dec-13,3.79,3.79,3.75,3.77,23604092
29-Nov-13,3.69,3.77,3.68,3.77,29866333
27-Nov-13,3.69,3.71,3.66,3.68,43429665
26-Nov-13,3.69,3.71,3.66,3.68,43082214
25-Nov-13,3.85,3.86,3.65,3.66,127839282
22-Nov-13,3.66,3.72,3.65,3.68,25907741
21-Nov-13,3.65,3.67,3.63,3.64,15144512
20-Nov-13,3.70,3.71,3.63,3.63,31972833
19-Nov-13,3.75,3.75,3.67,3.68,36127928
18-Nov-13,3.88,3.89,3.74,3.76,42995615
15-Nov-13,3.74,3.88,3.73,3.86,63227063
