Date,Open,High,Low,Close,Volume
31-Mar-14,53.03,53.20,51.99,52.59,3948951
28-Mar-14,51.27,52.57,50.25,51.89,6767247
27-Mar-14,50.03,52.98,49.82,51.20,11869901
26-Mar-14,48.49,49.33,48.20,48.23,4776989
25-Mar-14,49.46,49.97,47.80,47.99,3890392
24-Mar-14,47.70,49.60,47.65,49.32,4243581
21-Mar-14,48.73,48.95,47.49,47.63,4076704
20-Mar-14,50.02,50.12,48.55,48.74,2864722
19-Mar-14,49.59,50.94,49.08,50.23,3943875
18-Mar-14,48.04,49.54,47.88,49.01,2957537
17-Mar-14,47.11,48.28,47.01,48.04,2194511
14-Mar-14,46.46,47.60,46.40,46.78,2016710
13-Mar-14,47.45,47.50,46.43,46.78,2018924
12-Mar-14,48.45,48.48,46.71,47.13,4867353
11-Mar-14,49.00,49.47,48.61,48.70,2164361
10-Mar-14,49.37,49.74,48.70,49.11,2249753
7-Mar-14,49.57,50.20,49.22,49.61,2431762
6-Mar-14,50.00,50.17,48.85,49.12,3113088
5-Mar-14,50.15,50.47,49.70,49.88,1855685
4-Mar-14,50.01,50.35,49.60,50.01,2305338
3-Mar-14,49.50,50.69,49.14,49.56,3299999
28-Feb-14,51.52,51.88,49.68,50.31,5690675
27-Feb-14,52.45,53.39,52.07,52.91,2210972
26-Feb-14,51.79,52.75,51.68,52.33,2737575
25-Feb-14,51.82,51.98,50.45,51.52,2836094
24-Feb-14,51.29,52.15,51.22,51.62,2054529
21-Feb-14,51.21,51.82,51.12,51.39,1582645
20-Feb-14,51.42,51.73,50.67,51.14,2255441
19-Feb-14,51.26,52.29,50.33,51.21,3919545
18-Feb-14,52.30,52.69,51.27,51.42,4268107
14-Feb-14,50.32,51.41,49.94,51.05,3515706
13-Feb-14,49.34,50.79,49.03,50.09,3899080
12-Feb-14,48.76,49.76,48.22,49.40,4298306
11-Feb-14,47.65,48.50,47.57,48.27,2820262
10-Feb-14,47.84,48.00,46.81,47.53,2846930
7-Feb-14,46.79,48.09,46.52,47.38,6577191
6-Feb-14,44.45,45.58,44.36,45.45,3424740
5-Feb-14,44.80,45.31,44.32,44.53,2364717
4-Feb-14,44.92,46.10,44.68,44.98,3046915
3-Feb-14,46.00,46.09,44.46,44.78,3051972
31-Jan-14,45.84,46.37,45.54,45.69,2720567
30-Jan-14,46.22,47.24,45.41,46.82,3652070
29-Jan-14,46.18,46.48,45.40,45.68,2471785
28-Jan-14,46.10,47.18,46.10,46.71,2034438
