Date,Open,High,Low,Close,Volume
6-Jun-14,92.66,92.82,92.45,92.82,22680643
5-Jun-14,91.61,92.46,91.29,92.29,35583055
4-Jun-14,90.96,91.67,90.81,91.52,20128261
3-Jun-14,90.91,91.33,90.80,91.18,21783686
2-Jun-14,91.43,91.44,90.64,91.22,30415405
30-May-14,91.33,91.45,90.83,91.31,29916899
29-May-14,91.05,91.31,90.86,91.30,33036099
28-May-14,90.97,91.10,90.64,90.72,30478074
27-May-14,90.28,91.02,90.20,91.00,29725231
23-May-14,89.33,89.90,89.12,89.88,22691254
22-May-14,88.94,89.48,88.80,89.23,30617089
21-May-14,88.16,88.89,88.11,88.84,36837678
20-May-14,88.28,88.60,87.64,88.00,33715953
19-May-14,87.47,88.46,87.30,88.32,32017036
16-May-14,87.24,87.76,86.64,87.71,66807315
15-May-14,87.81,87.96,86.58,87.14,59680284
14-May-14,88.03,88.35,87.62,87.83,26483571
13-May-14,88.32,88.61,88.12,88.29,30311862
12-May-14,87.31,88.26,87.24,88.23,38951060
9-May-14,86.41,86.86,85.85,86.80,35081529
8-May-14,86.26,87.53,86.05,86.48,46556871
7-May-14,87.00,87.08,85.53,86.56,67489143
6-May-14,87.83,87.86,86.77,86.81,33698549
5-May-14,86.98,87.97,86.76,87.95,27924376
2-May-14,87.94,88.11,87.28,87.49,40074150
1-May-14,87.53,88.15,87.31,87.65,37127219
30-Apr-14,86.79,87.48,86.54,87.39,38689408
29-Apr-14,86.75,87.32,86.31,87.16,36742661
28-Apr-14,86.58,87.11,85.11,86.47,58623796
25-Apr-14,87.08,87.17,85.98,86.19,44341588
24-Apr-14,88.20,88.21,86.65,87.59,48926264
23-Apr-14,87.55,87.56,86.71,86.76,34376729
22-Apr-14,87.10,87.74,86.99,87.53,38593408
21-Apr-14,86.41,86.84,86.00,86.84,25947923
17-Apr-14,85.89,86.63,85.63,86.20,53719454
16-Apr-14,85.83,86.18,85.09,86.18,46970899
15-Apr-14,85.06,85.54,83.28,85.05,84631517
14-Apr-14,84.85,85.22,83.99,84.77,46500747
11-Apr-14,84.34,85.44,83.91,84.11,93657425
10-Apr-14,87.87,87.88,84.86,85.10,73659615
9-Apr-14,86.67,87.87,86.43,87.82,45685231
8-Apr-14,85.65,86.46,85.35,86.34,51495650
7-Apr-14,85.84,86.63,84.95,85.55,83995771
4-Apr-14,89.29,89.41,86.14,86.37,131213229
3-Apr-14,89.55,89.68,88.22,88.73,30319074
2-Apr-14,89.59,89.68,89.04,89.44,34631615
1-Apr-14,88.10,89.27,87.71,89.21,38683837
31-Mar-14,87.73,88.26,87.62,87.67,33924297
28-Mar-14,87.15,88.01,86.81,87.05,39895065
27-Mar-14,87.27,87.64,86.40,86.88,64784488
26-Mar-14,88.96,89.15,87.36,87.37,40930442
25-Mar-14,88.69,89.25,87.77,88.51,41723335
24-Mar-14,89.32,89.39,87.41,88.22,77735313
21-Mar-14,90.61,90.65,88.82,89.00,62812715
20-Mar-14,89.78,90.56,89.58,90.29,31634538
19-Mar-14,90.56,90.66,89.45,90.04,40869371
18-Mar-14,89.55,90.64,89.53,90.53,31250235
17-Mar-14,89.24,89.91,89.19,89.45,28476800
14-Mar-14,88.99,89.38,88.63,88.67,38738769
13-Mar-14,90.90,90.93,88.87,89.28,48541951
12-Mar-14,89.82,90.61,89.48,90.56,27997215
11-Mar-14,90.83,91.06,89.95,90.22,27505046
