,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,1000,1000,0,None,0.7546123290399379,0.08446672141387236,0.7627575644018474,0.09221404907367084,0.382649588640695,0.11887809800621245,0.3975766431613152,0.13005092106257807,5.480737577964487,2.01282744190067,5.410088508947727,2.2695514877195637,16.81520915031433
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,2500,1000,0,None,0.7318204749799471,0.09093019550040617,0.7400525269175003,0.09511647365754379,0.34278877843227185,0.11704941734872036,0.3431518112545409,0.12678272886171624,6.057072146046245,2.0351102617345265,5.976216527780615,2.0357518449443073,26.813038110733032
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,5000,1000,0,None,0.7348932440702499,0.09300695817631141,0.7563271383227447,0.0806039585468295,0.34575828866240066,0.12578447011193816,0.36191111809659193,0.14019268271457125,5.802928584531097,2.102709670166239,5.498328235084335,2.196437466555909,30.625831842422485
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,10000,1000,0,None,0.7242202120193965,0.10041313840424398,0.7425148767969306,0.0924877854852266,0.32021339777685903,0.12717018335017988,0.33914485878589906,0.13284031766793783,6.387062626269216,2.3392010597222725,5.9935548439852475,2.0269748141123562,45.12760901451111
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,15000,1000,0,None,0.7251305916343794,0.09304963568638697,0.7461189998624415,0.09947989749134174,0.3520030453518506,0.12083234562104922,0.367738638472418,0.128143292282,5.929687230633763,2.043411877533845,5.674821922086039,2.004788326228045,57.33446288108826
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,1000,40,0,None,0.7221843123006795,0.09630791032633745,0.7445293968572032,0.09345477622074778,0.35120469129845344,0.12793818431716653,0.3702299828754847,0.15312001935522293,5.957483746556814,2.408340349823565,5.90201793740106,2.639837529355903,17.28527307510376
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,2500,40,0,None,0.7311260656659119,0.10232328943417796,0.7529081596847603,0.10403987265332595,0.33987269864531966,0.13020461291208502,0.3456833508922543,0.160652641242565,5.9547129261388285,2.24146333090615,5.82714459429937,2.36179120935875,21.33257508277893
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,5000,40,0,None,0.7454253729535206,0.09359896434533996,0.7665116695817829,0.08417699535314314,0.35573294415435536,0.12593340537982514,0.3610988241255665,0.1237271676450423,5.667188954492211,2.139756684619847,5.444976008762097,1.8793757942684535,28.49149799346924
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,10000,40,0,None,0.7320693552780675,0.10531412573588521,0.7540377219300385,0.08907808526002317,0.3568972714301224,0.1217411809249814,0.3714450647951194,0.11879634955912655,5.6720397681537875,2.1930377104518697,5.171851292569727,1.6252705195221808,40.89890789985657
,Method,# Runs,Sample Size,Noise-level [dB],Percentage Outliers (3Std),Seed,Mean_MD,Std_MD,Median_MD,nMAD_MD,Mean_MSE,Std_MSE,Median_MSE,nMAD_MSE,Mean_SNR,Std_SNR,Median_SNR,nMAD_SNR,Time elapsed [s]
0,jade,100,15000,40,0,None,0.7447089023731367,0.098800856472508,0.7580082571557645,0.09995037286072198,0.3733540576832747,0.1386316083725984,0.37999907926960447,0.14744038707654356,5.4703669183467545,2.283441622440265,5.187015832816941,2.280416341824897,53.66669511795044
